code,nav,percentage,time,createtime
160632,1.2129,-2.5788,2020-01-21 14:50:00,2020-01-21 17:27:57
160632,1.2129,-2.5788,2020-01-21 14:51:00,2020-01-21 17:27:57
160632,1.2132,-2.553,2020-01-21 14:52:00,2020-01-21 17:27:57
160632,1.2132,-2.553,2020-01-21 14:53:00,2020-01-21 17:27:57
160632,1.2129,-2.5788,2020-01-21 14:54:00,2020-01-21 17:27:57
160632,1.213,-2.5702,2020-01-21 14:55:00,2020-01-21 17:27:57
160632,1.2135,-2.5272,2020-01-21 14:56:00,2020-01-21 17:27:57
160632,1.2135,-2.5272,2020-01-21 14:57:00,2020-01-21 17:27:57
160632,1.2135,-2.5272,2020-01-21 14:58:00,2020-01-21 17:27:57
160632,1.2135,-2.5272,2020-01-21 14:59:00,2020-01-21 17:27:57
160632,1.211,-2.73,2020-01-21 15:00:00,2020-01-21 17:27:57
160632,1.2046,-0.526,2020-01-22 09:30:00,2020-01-22 16:11:37
160632,1.2043,-0.5523,2020-01-22 09:31:00,2020-01-22 16:11:37
